customer_id,subscription_type,monthly_revenue,tenure_months,country,industry,sessions_30d,sessions_90d,days_since_last_login,days_since_last_core_action,login_frequency_change,session_duration_change,ticket_count,support_sentiment,error_rate,failed_api_calls,rage_click_count,billing_page_visits,downgrade_page_visits,invoice_download_frequency,trial_expiry_days,tier_capacity_utilization,export_frequency,api_usage,api_limit_usage,seat_limit_usage,churned
CUST-000521,Professional,251.6,10,India,FinTech,11,29,3,3,-0.0723,0.1377,2,-0.1125,0.1353,3,0,0,2,0,-1,0.2247,4,26,0.0026,0.4258,0
CUST-000522,Starter,48.31,3,US,FinTech,6,35,17,19,0.0822,0.217,1,0.3021,0.2628,1,0,1,1,1,-1,0.3287,3,405,0.0405,0.446,0
CUST-000523,Enterprise,4840.39,5,US,FinTech,4,24,9,17,0.3723,-0.1815,1,0.2266,0.0496,2,1,0,0,1,-1,0.4733,3,466,0.0466,0.7179,0
CUST-000524,Business,945.39,5,UK,Other,5,33,11,17,0.2539,0.0748,1,0.1338,0.1964,2,1,1,0,0,-1,0.1454,3,823,0.0823,0.1337,0
CUST-000525,Business,976.38,13,Australia,HR Tech,12,33,14,15,-0.4389,-0.0458,2,-0.4452,0.1194,0,1,2,1,0,-1,0.3205,2,800,0.08,0.05,1
CUST-000526,Professional,184.58,4,US,FinTech,10,32,25,25,0.0731,-0.2734,1,0.1399,0.1561,1,1,0,0,1,-1,0.0834,1,5,0.0005,0.05,1
CUST-000527,Professional,138.49,2,US,FinTech,3,25,10,11,-0.0503,0.1793,1,0.4842,0.041,3,1,1,0,1,-1,0.05,5,36,0.0036,0.6958,0
CUST-000528,Starter,60.33,2,Singapore,PropTech,7,35,6,8,0.3339,-0.1411,2,-0.113,0.1851,0,1,1,1,1,-1,0.4529,0,576,0.0576,0.1682,0
CUST-000529,Starter,63.24,15,US,HR Tech,9,39,3,8,0.3093,-0.3745,2,0.626,0.026,3,0,3,0,0,-1,0.6124,6,100,0.01,0.2902,0
CUST-000530,Business,474.27,23,Singapore,HealthTech,9,35,1,9,0.3956,-0.1348,2,-0.2491,0.1962,4,1,0,0,0,-1,0.5811,5,375,0.0375,0.1605,0
CUST-000531,Business,870.89,6,India,HealthTech,8,21,8,15,-0.3354,-0.1997,0,0.1026,0.0296,0,1,0,0,0,-1,0.2982,6,131,0.0131,0.05,0
CUST-000532,Enterprise,1563.21,1,Australia,HR Tech,8,41,37,46,-0.2352,0.2571,2,0.7141,0.0626,1,2,1,0,1,-1,0.7066,2,899,0.0899,0.7721,1
CUST-000533,Enterprise,3189.55,2,US,EdTech,7,20,4,12,0.3342,0.0383,2,-0.1726,0.0203,4,0,2,0,2,-1,0.1782,3,571,0.0571,0.4518,0
CUST-000534,Professional,165.2,44,US,Other,9,41,9,16,-0.1775,0.3456,0,0.5216,0.0451,2,0,1,0,2,-1,0.2079,1,285,0.0285,0.7053,0
CUST-000535,Business,843.18,12,Canada,MarTech,9,28,4,10,-0.4564,-0.1666,2,0.8899,0.5735,1,0,0,0,1,-1,0.7783,3,127,0.0127,0.1216,0
CUST-000536,Enterprise,2594.66,10,Brazil,Legal Tech,15,38,3,8,0.1598,0.2185,2,0.1684,0.0832,4,0,0,1,0,-1,0.3948,2,538,0.0538,0.6076,0
CUST-000537,Business,895.08,1,Canada,PropTech,8,22,3,10,-0.1642,0.7099,5,-0.1108,0.394,1,0,2,0,0,-1,0.4298,3,216,0.0216,0.1698,0
CUST-000538,Starter,58.75,23,US,SaaS,3,39,4,9,0.5369,0.089,1,-0.2091,0.0708,1,0,2,0,1,-1,0.6328,3,444,0.0444,0.2812,0
CUST-000539,Professional,257.78,13,Canada,HealthTech,5,36,3,4,0.0889,0.2154,2,0.6218,0.0088,2,0,1,0,1,-1,0.1785,5,551,0.0551,0.05,0
CUST-000540,Starter,78.47,4,Canada,HR Tech,8,37,9,17,0.0481,0.1734,3,0.6107,0.1259,1,0,0,0,1,-1,0.1178,1,74,0.0074,0.7617,0
CUST-000541,Enterprise,3877.05,2,India,MarTech,4,22,14,22,-0.1108,-0.3555,0,0.6797,0.1066,2,1,4,0,1,-1,0.2479,2,25,0.0025,0.3769,0
CUST-000542,Professional,295.99,8,Canada,HR Tech,7,24,15,17,0.4773,0.1465,1,0.0869,0.2325,2,2,1,1,0,-1,0.4029,3,339,0.0339,0.2263,0
CUST-000543,Starter,30.44,32,Brazil,Legal Tech,14,35,1,9,0.1076,0.0766,1,0.5151,0.3908,1,0,0,1,2,-1,0.6259,2,86,0.0086,0.05,1
CUST-000544,Professional,166.63,36,France,MarTech,3,35,15,16,-0.1225,-0.0649,2,0.0805,0.0531,3,1,0,0,1,-1,0.724,5,46,0.0046,0.0908,0
CUST-000545,Professional,120.57,16,US,HealthTech,9,42,2,4,-0.2382,-0.221,3,-0.2532,0.0363,0,3,1,1,2,-1,0.3101,3,46,0.0046,0.3581,0
CUST-000546,Starter,42.12,23,Germany,FinTech,4,30,2,7,-0.022,0.1735,2,0.5497,0.0938,2,1,2,0,0,-1,0.3325,2,605,0.0605,0.6752,0
CUST-000547,Starter,70.94,2,US,HR Tech,14,37,9,12,-0.2933,-0.2431,0,0.7535,0.0969,5,1,1,0,0,-1,0.1575,3,1178,0.1178,0.5508,0
CUST-000548,Professional,105.46,15,UK,SaaS,19,46,2,9,0.3087,0.5334,1,-0.3082,0.0425,1,1,0,0,2,-1,0.3931,4,1342,0.1342,0.1555,0
CUST-000549,Professional,203.04,19,UK,HealthTech,6,27,0,0,-0.5425,0.0285,1,-0.3158,0.1294,1,0,2,1,1,-1,0.5765,3,1373,0.1373,0.5143,0
CUST-000550,Business,739.28,4,US,E-Commerce,3,33,3,8,-0.0419,-0.3058,1,0.116,0.0902,2,1,2,0,0,-1,0.5954,2,555,0.0555,0.05,0
CUST-000551,Professional,211.23,38,US,SaaS,12,35,8,9,0.183,-0.1285,1,0.4825,0.0903,3,1,4,1,1,-1,0.2883,3,1300,0.13,0.3955,1
CUST-000552,Business,684.18,3,US,EdTech,6,19,2,7,0.1026,-0.0695,1,-0.3535,0.2595,1,1,0,0,1,-1,0.053,6,70,0.007,0.05,0
CUST-000553,Professional,257.12,6,Australia,Other,6,31,6,6,-0.2152,0.6031,1,0.1908,0.1101,0,2,2,1,0,-1,0.2299,3,460,0.046,0.2044,0
CUST-000554,Professional,125.71,17,Singapore,HealthTech,10,26,7,8,0.1981,-0.2211,1,-0.1362,0.3754,2,1,2,0,2,-1,0.4831,3,713,0.0713,0.2275,1
CUST-000555,Business,585.35,18,US,FinTech,18,44,9,17,-0.2658,-0.0291,0,0.3803,0.123,4,0,1,1,1,-1,0.3729,1,1432,0.1432,0.5875,0
CUST-000556,Professional,222.15,21,Singapore,HealthTech,7,29,15,20,-0.0067,-0.1345,2,-0.2192,0.094,6,0,0,1,0,-1,0.4019,3,199,0.0199,0.2673,0
CUST-000557,Starter,63.55,2,Germany,Legal Tech,7,28,3,10,0.1956,0.1248,1,0.4087,0.0242,3,1,2,1,1,-1,0.2792,0,439,0.0439,0.3986,1
CUST-000558,Starter,49.21,34,US,MarTech,6,35,1,7,0.1389,-0.1305,1,0.0367,0.0317,2,0,0,0,2,-1,0.5151,1,258,0.0258,0.3446,0
CUST-000559,Business,924.22,13,US,HR Tech,7,28,2,10,-0.2025,-0.2848,2,-0.2749,0.0965,4,1,0,0,1,-1,0.4402,3,386,0.0386,0.05,1
CUST-000560,Professional,182.1,11,Germany,MarTech,9,41,3,11,0.3592,-0.0488,2,0.1255,0.3111,0,1,4,0,0,-1,0.127,3,350,0.035,0.4143,1
CUST-000561,Business,640.67,71,Australia,MarTech,6,34,8,11,0.026,-0.0748,1,-0.6752,0.0122,2,0,0,0,0,-1,0.6116,1,947,0.0947,0.9288,0
CUST-000562,Starter,30.81,24,India,HealthTech,3,34,0,6,0.2229,-0.1481,0,-0.1236,0.1797,0,0,3,1,1,-1,0.3078,2,868,0.0868,0.115,0
CUST-000563,Starter,56.56,2,US,Legal Tech,4,28,2,6,0.4587,-0.1347,2,0.235,0.0181,1,1,2,1,0,-1,0.2403,1,251,0.0251,0.2659,0
CUST-000564,Starter,64.43,25,US,HR Tech,3,27,10,16,0.3353,0.2962,0,-0.6087,0.2487,4,2,1,2,0,-1,0.1153,7,164,0.0164,0.7288,0
CUST-000565,Starter,34.72,1,UK,HR Tech,7,30,7,10,0.336,-0.0799,2,-0.9285,0.046,1,1,1,0,2,-1,0.2828,2,951,0.0951,0.1134,0
CUST-000566,Professional,160.09,1,US,MarTech,7,26,9,18,0.0578,-0.2835,0,-0.8357,0.1433,3,2,3,1,0,-1,0.173,1,1546,0.1546,0.4074,1
CUST-000567,Starter,68.06,9,US,EdTech,8,30,11,11,0.2382,-0.1155,1,0.6309,0.1096,4,0,0,0,1,-1,0.1782,2,9,0.0009,0.2314,0
CUST-000568,Professional,172.18,84,US,Other,6,32,10,13,0.0641,0.0136,2,0.0693,0.0544,3,1,1,1,1,-1,0.269,4,347,0.0347,0.435,0
CUST-000569,Enterprise,2345.61,3,Australia,Legal Tech,5,26,8,17,-0.3628,-0.3341,2,-0.113,0.0392,2,0,2,0,1,-1,0.2788,0,738,0.0738,0.8398,1
CUST-000570,Starter,62.61,20,Netherlands,EdTech,11,30,4,6,0.0908,0.4065,1,0.4781,0.2162,2,0,0,0,0,-1,0.2272,1,2133,0.2133,0.4711,0
CUST-000571,Professional,138.35,3,UK,PropTech,8,35,28,36,0.0769,0.2169,0,-0.0618,0.037,2,0,4,0,2,-1,0.3995,4,378,0.0378,0.3993,0
CUST-000572,Business,936.39,23,Netherlands,PropTech,15,36,5,9,0.1751,0.3575,1,0.2074,0.021,6,0,0,0,1,-1,0.3249,1,634,0.0634,0.6131,0
CUST-000573,Starter,34.28,12,US,SaaS,6,28,1,4,-0.0384,0.098,0,0.1103,0.2071,7,1,2,0,1,-1,0.5065,0,1354,0.1354,0.0873,0
CUST-000574,Professional,240.31,20,Germany,MarTech,14,46,2,9,-0.2284,-0.5234,5,-0.0884,0.1646,2,1,1,1,0,-1,0.2927,5,235,0.0235,0.7081,1
CUST-000575,Business,698.73,4,US,HR Tech,3,46,8,12,0.197,0.3838,0,0.2177,0.189,2,0,2,1,1,-1,0.566,2,1080,0.108,0.0588,0
CUST-000576,Enterprise,4544.75,24,India,HealthTech,11,38,18,20,-0.394,-0.2159,1,0.4093,0.0075,1,0,2,0,2,-1,0.4805,4,154,0.0154,0.4356,0
CUST-000577,Starter,35.31,84,Singapore,HR Tech,15,42,1,2,0.4376,-0.1955,1,0.026,0.0629,0,1,1,1,1,-1,0.8068,5,646,0.0646,0.1039,0
CUST-000578,Enterprise,3872.63,19,France,HR Tech,16,40,0,7,-0.0694,0.0391,0,-0.0842,0.0133,4,2,0,1,1,-1,0.4006,3,1560,0.156,0.4494,0
CUST-000579,Professional,213.41,12,UK,FinTech,7,18,14,15,0.0737,0.3446,2,-0.037,0.121,2,0,1,0,2,-1,0.6153,1,522,0.0522,0.1341,0
CUST-000580,Starter,53.0,46,India,HR Tech,5,35,17,24,0.1676,0.2633,0,-0.8192,0.1117,3,0,0,2,0,-1,0.4905,4,235,0.0235,0.848,0
CUST-000581,Professional,197.28,1,US,SaaS,4,17,2,6,0.1772,0.2266,1,0.2132,0.2747,2,1,1,0,0,-1,0.3704,5,40,0.004,0.7177,0
CUST-000582,Enterprise,4026.92,23,Netherlands,EdTech,5,23,3,10,-0.4227,-0.078,1,-0.3836,0.076,1,1,1,0,0,-1,0.7842,3,111,0.0111,0.486,0
CUST-000583,Professional,286.55,39,Germany,PropTech,8,32,7,11,0.2472,-0.0819,3,0.3519,0.0437,1,1,2,0,2,-1,0.2588,4,653,0.0653,0.1639,1
CUST-000584,Starter,33.56,1,UK,HR Tech,4,35,2,2,0.0909,0.0865,1,0.0638,0.12,2,0,1,0,2,-1,0.7654,3,2286,0.2286,0.0616,0
CUST-000585,Professional,102.9,10,France,HR Tech,13,36,14,15,-0.1906,-0.0325,2,0.142,0.0291,1,1,0,0,0,-1,0.8789,5,947,0.0947,0.7578,0
CUST-000586,Starter,69.29,4,France,FinTech,10,25,0,5,-0.2249,0.2223,4,0.3801,0.2018,2,2,1,3,1,-1,0.05,2,783,0.0783,0.2714,0
CUST-000587,Starter,34.41,15,US,Legal Tech,8,36,0,2,-0.1002,0.2075,2,-0.2706,0.2487,1,0,0,0,1,-1,0.2917,1,9,0.0009,0.5914,0
CUST-000588,Starter,78.33,18,India,HealthTech,5,34,1,8,-0.3896,0.1478,2,0.2477,0.0815,3,1,1,0,3,-1,0.7929,3,661,0.0661,0.787,1
CUST-000589,Starter,59.97,6,US,Legal Tech,3,27,2,6,0.5167,-0.6315,2,0.207,0.133,0,2,1,0,1,-1,0.5385,1,878,0.0878,0.8392,0
CUST-000590,Starter,61.54,11,India,HealthTech,5,18,0,2,0.4458,0.032,1,0.0261,0.1287,3,0,0,2,1,-1,0.4739,3,196,0.0196,0.3468,0
CUST-000591,Starter,38.94,5,Australia,Other,5,29,0,9,0.1355,-0.0272,0,-0.2713,0.0357,2,0,0,0,3,-1,0.5525,1,4061,0.4061,0.6305,1
CUST-000592,Professional,147.06,8,Australia,HR Tech,13,33,9,15,-0.067,0.042,1,0.3381,0.1516,1,2,1,0,1,-1,0.5208,3,18,0.0018,0.4477,0
CUST-000593,Starter,61.97,3,Germany,FinTech,9,29,1,8,-0.0591,-0.1886,0,0.3814,0.0185,2,0,2,0,2,-1,0.2555,3,248,0.0248,0.1259,1
CUST-000594,Starter,74.49,39,Germany,E-Commerce,7,25,17,20,0.2274,-0.3312,0,0.1454,0.0871,3,1,4,0,2,-1,0.3787,5,119,0.0119,0.5397,1
CUST-000595,Business,988.43,1,US,MarTech,4,15,3,11,0.5273,0.1158,2,-0.3281,0.0525,1,0,3,1,0,-1,0.4082,2,1797,0.1797,0.2714,1
CUST-000596,Professional,138.61,38,Canada,PropTech,2,30,7,12,-0.1711,-0.0891,2,-0.111,0.1033,0,1,2,1,0,-1,0.2303,3,557,0.0557,0.2777,0
CUST-000597,Professional,125.82,15,US,EdTech,13,32,1,1,-0.3353,0.1437,1,0.0759,0.095,2,0,1,0,1,-1,0.3772,2,269,0.0269,0.0532,0
CUST-000598,Starter,31.82,7,Germany,PropTech,11,40,1,5,0.4643,-0.1677,0,0.3754,0.1689,0,1,1,0,0,-1,0.3412,6,1798,0.1798,0.0874,0
CUST-000599,Starter,72.41,23,US,EdTech,14,34,5,9,-0.5361,0.354,1,-0.5334,0.085,2,0,0,1,2,-1,0.6414,1,31,0.0031,0.1543,0
CUST-000600,Starter,43.74,12,US,Other,9,37,5,11,-0.3026,0.2503,1,-0.1255,0.3679,2,1,2,1,1,-1,0.7896,2,123,0.0123,0.4255,0
CUST-000601,Starter,29.09,12,France,Legal Tech,5,16,10,16,-0.0741,0.0742,0,-0.0611,0.1508,2,1,2,1,2,-1,0.4399,3,274,0.0274,0.3057,1
CUST-000602,Starter,40.19,2,US,SaaS,2,25,9,14,-0.4681,-0.0533,2,0.0667,0.6908,1,2,0,0,0,-1,0.1525,5,66,0.0066,0.2599,1
CUST-000603,Starter,46.02,8,Canada,HR Tech,8,27,7,14,0.3336,0.2131,2,-0.4205,0.1846,0,0,1,0,2,-1,0.6818,2,2895,0.2895,0.4492,0
CUST-000604,Starter,78.55,4,US,E-Commerce,11,32,4,5,0.2571,0.0981,21,0.013,0.027,5,1,11,0,1,-1,0.1614,1,425,0.0425,0.3861,0
CUST-000605,Starter,55.18,1,US,EdTech,8,24,15,21,-0.1724,0.0596,0,-0.0242,0.1476,0,1,1,0,2,-1,0.2318,5,88,0.0088,0.6125,0
CUST-000606,Professional,139.94,8,Germany,MarTech,11,33,6,15,0.3839,0.2607,0,-0.315,0.1739,4,1,0,0,0,-1,0.6161,7,142,0.0142,0.4629,0
CUST-000607,Starter,45.74,1,US,EdTech,4,31,32,38,0.4348,0.3566,3,0.0528,0.0058,1,0,2,1,0,-1,0.3409,7,252,0.0252,0.05,0
CUST-000608,Starter,45.52,5,US,SaaS,10,25,11,14,-0.034,-0.3131,0,-0.1165,0.1051,3,1,1,0,1,-1,0.3887,3,647,0.0647,0.4403,1
CUST-000609,Professional,102.95,1,India,PropTech,18,42,0,9,-0.1352,-0.2626,2,0.2982,0.1385,5,1,2,3,0,-1,0.3639,3,181,0.0181,0.2544,1
CUST-000610,Professional,126.04,1,US,FinTech,1,12,2,3,0.6779,-0.1951,0,-0.2541,0.042,3,0,1,0,2,-1,0.4457,2,176,0.0176,0.4941,0
CUST-000611,Starter,63.76,3,Brazil,PropTech,18,45,5,8,0.2163,-0.3756,1,0.1359,0.1605,1,1,0,0,0,-1,0.4548,1,491,0.0491,0.5333,0
CUST-000612,Business,471.15,84,US,Other,6,36,8,11,0.0769,-0.0157,3,-0.2234,0.1955,3,2,0,0,1,-1,0.3785,1,23,0.0023,0.05,0
CUST-000613,Professional,145.15,1,US,FinTech,9,31,5,10,0.4091,0.15,1,-0.1399,0.0442,1,0,1,0,0,-1,0.3609,2,622,0.0622,0.7481,0
CUST-000614,Starter,46.54,18,Canada,PropTech,6,32,10,16,0.0906,-0.0054,2,0.2189,0.1499,2,1,2,0,0,-1,0.1386,2,396,0.0396,0.4327,1
CUST-000615,Business,853.64,2,US,MarTech,17,42,2,4,-0.1517,-0.1335,1,0.1939,0.0454,2,1,1,0,0,-1,0.1553,3,284,0.0284,0.4646,0
CUST-000616,Enterprise,3538.4,45,US,PropTech,3,37,1,10,0.024,0.2816,0,-0.0668,0.1733,4,1,2,0,0,-1,0.5432,3,249,0.0249,0.05,0
CUST-000617,Starter,63.45,1,UK,MarTech,6,27,0,0,0.3116,0.0351,2,-0.0078,0.1675,1,1,1,0,1,-1,0.5143,2,124,0.0124,0.1319,0
CUST-000618,Starter,57.35,55,US,MarTech,7,35,5,7,-0.5977,0.0857,2,-0.4814,0.2641,3,0,3,1,0,-1,0.1366,6,137,0.0137,0.8709,0
CUST-000619,Business,809.16,16,Brazil,FinTech,5,30,8,16,-0.0864,0.2886,0,0.6611,0.0335,0,1,1,0,0,-1,0.0939,4,346,0.0346,0.3393,1
CUST-000620,Business,400.71,1,US,Legal Tech,12,41,2,2,0.4149,-0.0308,2,0.375,0.0882,1,3,1,0,0,-1,0.3394,3,110,0.011,0.2041,0
CUST-000621,Starter,75.54,40,Australia,HealthTech,4,36,6,13,-0.1536,0.5151,3,0.3606,0.0463,3,0,1,0,1,-1,0.525,2,419,0.0419,0.4577,0
CUST-000622,Starter,34.55,13,Netherlands,HR Tech,10,32,0,1,0.4638,-0.112,2,-0.538,0.2156,1,1,1,1,0,-1,0.477,3,524,0.0524,0.4122,0
CUST-000623,Starter,49.31,5,UK,EdTech,17,42,0,5,0.4244,0.4995,2,-0.1382,0.2071,4,0,0,0,3,-1,0.1007,1,306,0.0306,0.6829,0
CUST-000624,Professional,253.21,26,Netherlands,HealthTech,9,26,8,10,-0.0197,-0.2437,2,-0.0338,0.2469,4,2,2,1,0,-1,0.3089,1,56,0.0056,0.5363,0
CUST-000625,Professional,186.05,47,UK,SaaS,6,17,3,9,-0.1706,0.1294,0,-0.6724,0.0543,3,1,0,0,1,-1,0.3206,4,1386,0.1386,0.2907,0
CUST-000626,Starter,76.34,11,Singapore,Legal Tech,3,20,7,8,-0.0862,-0.1606,5,0.456,0.0327,3,1,0,0,0,-1,0.3575,2,895,0.0895,0.1967,0
CUST-000627,Professional,192.52,6,US,HealthTech,7,42,12,15,0.7994,0.2799,0,0.6816,0.1316,3,0,0,0,2,-1,0.4507,4,1534,0.1534,0.4809,0
CUST-000628,Business,923.96,28,India,FinTech,7,30,13,22,0.5623,-0.1196,1,0.9248,0.1579,2,2,0,0,2,-1,0.6843,3,229,0.0229,0.5965,0
CUST-000629,Starter,69.54,20,Germany,SaaS,1,20,1,9,0.0376,0.0727,1,-0.3184,0.1756,1,1,3,0,0,-1,0.3639,4,16,0.0016,0.5612,0
CUST-000630,Starter,78.05,39,UK,E-Commerce,10,25,4,9,-0.1824,-0.1626,1,0.1469,0.0054,2,2,1,0,0,-1,0.3965,5,286,0.0286,0.2472,0
CUST-000631,Business,954.93,21,France,Legal Tech,3,28,9,12,0.0351,0.2343,0,0.6291,0.0298,3,1,0,0,0,-1,0.812,2,312,0.0312,0.5282,0
CUST-000632,Business,937.87,5,India,HealthTech,13,35,10,11,0.0731,-0.1639,1,-0.0014,0.0864,0,0,3,0,0,-1,0.3986,2,612,0.0612,0.3801,1
CUST-000633,Professional,245.32,48,US,SaaS,3,31,10,19,-0.373,0.4209,4,-0.1268,0.1402,4,0,0,1,1,-1,0.2679,0,663,0.0663,0.2197,0
CUST-000634,Professional,172.4,1,US,E-Commerce,13,37,1,9,0.024,-0.249,1,-0.6464,0.1749,3,0,1,0,0,-1,0.3036,5,276,0.0276,0.1851,0
CUST-000635,Starter,34.31,5,India,PropTech,2,20,1,4,0.3967,-0.3364,0,0.553,0.0208,0,0,2,1,0,-1,0.4615,4,1890,0.189,0.3124,0
CUST-000636,Professional,236.73,13,India,SaaS,2,31,6,14,-0.5398,0.2379,3,0.0923,0.0167,4,1,0,0,0,-1,0.3135,6,59,0.0059,0.4324,0
CUST-000637,Professional,294.73,15,Singapore,FinTech,6,20,9,10,0.248,-0.1479,0,-0.1917,0.2444,5,1,0,0,0,-1,0.471,1,1163,0.1163,0.2445,0
CUST-000638,Starter,65.33,1,Canada,PropTech,5,30,2,8,0.4124,-0.0018,4,0.2135,0.0373,1,2,1,0,0,-1,0.4385,2,734,0.0734,0.6379,1
CUST-000639,Starter,75.44,27,Singapore,FinTech,10,32,0,4,-0.1682,-0.0806,0,0.1612,0.1588,1,2,3,0,1,-1,0.5888,3,380,0.038,0.6005,0
CUST-000640,Starter,69.22,8,India,HealthTech,7,29,8,15,0.5083,-0.3282,0,0.1673,0.1003,1,1,2,0,0,-1,0.05,3,718,0.0718,0.6748,0
CUST-000641,Starter,37.16,9,US,HR Tech,3,33,2,9,-0.2071,-0.0192,0,0.0132,0.1793,1,0,0,0,1,-1,0.4817,1,701,0.0701,0.9017,0
CUST-000642,Starter,41.46,29,US,HealthTech,15,37,1,4,0.1323,0.3162,1,0.7489,0.0962,2,1,0,1,0,-1,0.4355,3,91,0.0091,0.2781,0
CUST-000643,Starter,46.09,8,Australia,PropTech,6,29,1,4,-0.092,0.2508,3,0.0465,0.0123,3,0,1,0,0,-1,0.4779,2,380,0.038,0.9608,0
CUST-000644,Starter,37.41,1,India,MarTech,6,20,2,9,-0.0921,0.0579,2,0.7477,0.0958,1,3,0,1,2,-1,0.4254,1,318,0.0318,0.3761,0
CUST-000645,Starter,58.08,3,US,HealthTech,10,41,6,8,-0.1852,0.2781,3,0.3256,0.2659,1,1,2,0,0,-1,0.6272,4,340,0.034,0.191,0
CUST-000646,Business,984.27,56,UK,PropTech,8,31,3,9,0.2096,-0.2649,0,0.2405,0.0282,0,1,2,1,1,-1,0.1588,4,92,0.0092,0.4996,0
CUST-000647,Professional,251.29,1,Singapore,SaaS,6,34,0,7,0.2546,-0.0814,1,0.0547,0.1263,1,4,1,0,1,-1,0.5867,2,243,0.0243,0.5301,0
CUST-000648,Professional,183.68,7,Germany,Other,4,30,0,7,-0.0193,0.099,0,0.4896,0.0354,3,2,5,1,0,-1,0.3943,2,365,0.0365,0.7131,0
CUST-000649,Business,401.7,12,UK,HealthTech,7,29,2,11,-0.408,-0.0326,3,0.1452,0.2432,2,0,0,0,0,-1,0.2449,0,576,0.0576,0.3611,0
CUST-000650,Professional,161.66,12,UK,SaaS,10,44,7,10,0.121,-0.0617,6,-0.2729,0.1948,4,1,4,0,0,-1,0.7368,5,275,0.0275,0.4356,0
CUST-000651,Starter,55.34,1,US,FinTech,7,34,0,8,0.1266,-0.3002,0,-0.2862,0.0338,2,1,4,0,0,-1,0.6735,2,520,0.052,0.1307,0
CUST-000652,Professional,163.85,12,UK,Legal Tech,11,37,5,14,-0.065,-0.5203,0,0.269,0.0772,5,1,2,0,1,-1,0.7108,1,480,0.048,0.057,0
CUST-000653,Professional,121.21,8,UK,HR Tech,7,22,0,3,0.5602,0.2045,3,-0.263,0.0138,2,0,1,0,0,-1,0.2561,2,838,0.0838,0.4527,0
CUST-000654,Business,664.66,64,US,FinTech,3,38,1,8,-0.4692,0.0608,0,0.0751,0.1334,4,1,0,0,0,-1,0.3587,2,267,0.0267,0.2286,0
CUST-000655,Professional,149.65,3,Canada,FinTech,2,14,1,6,-0.6652,0.2255,1,0.5229,0.0284,3,1,0,1,1,-1,0.6507,5,1030,0.103,0.4326,0
CUST-000656,Starter,74.46,7,UK,PropTech,6,31,0,4,-0.2193,-0.1093,2,0.2216,0.1336,1,0,0,0,0,-1,0.2837,5,13,0.0013,0.199,0
CUST-000657,Starter,34.09,9,Australia,MarTech,2,29,7,10,0.2131,-0.1782,1,-0.1889,0.3744,3,1,1,0,0,-1,0.5407,1,1155,0.1155,0.2104,0
CUST-000658,Starter,31.46,8,Brazil,EdTech,3,25,4,8,-0.3168,0.0016,4,0.664,0.1044,1,1,2,0,0,-1,0.2439,2,1510,0.151,0.6434,1
CUST-000659,Professional,100.06,19,US,Other,2,32,12,12,-0.2943,0.2135,0,0.3192,0.0068,1,0,0,0,1,-1,0.4187,1,265,0.0265,0.4731,0
CUST-000660,Professional,164.61,4,India,MarTech,10,25,0,6,0.2853,-0.0579,1,0.5071,0.0274,2,1,2,1,0,-1,0.2153,2,1491,0.1491,0.06,0
CUST-000661,Starter,62.02,4,Germany,PropTech,8,26,1,8,0.1388,0.2004,3,-0.807,0.0452,3,0,1,0,1,-1,0.0995,2,999,0.0999,0.3348,0
CUST-000662,Enterprise,4056.45,23,Netherlands,HR Tech,3,36,2,10,0.1131,-0.2516,1,0.2323,0.1053,0,0,1,1,2,-1,0.6901,4,29,0.0029,0.3488,0
CUST-000663,Professional,189.65,12,US,Other,2,40,10,12,0.2344,-0.0404,1,0.4369,0.2053,1,2,0,1,0,-1,0.7938,2,526,0.0526,0.1023,1
CUST-000664,Starter,63.22,9,India,Other,10,31,2,10,-0.1276,-0.0175,3,0.7801,0.044,2,0,1,0,1,-1,0.3933,0,1248,0.1248,0.3283,0
CUST-000665,Starter,47.0,3,France,PropTech,7,35,3,12,-0.1137,0.3066,1,-0.4855,0.0392,2,1,2,0,0,-1,0.306,0,115,0.0115,0.9122,0
CUST-000666,Starter,62.39,3,US,E-Commerce,14,40,2,6,0.2429,0.0519,0,0.5824,0.0223,2,1,0,1,0,-1,0.2434,2,1266,0.1266,0.3207,1
CUST-000667,Starter,31.03,1,US,FinTech,14,37,0,9,-0.4035,0.4365,1,0.7578,0.1155,3,0,2,1,0,-1,0.5125,3,115,0.0115,0.1281,1
CUST-000668,Starter,48.54,1,India,Legal Tech,9,33,19,24,-0.6428,-0.3369,3,-0.7069,0.0291,4,0,2,0,0,-1,0.5469,1,498,0.0498,0.6965,1
CUST-000669,Starter,68.54,14,Canada,E-Commerce,4,32,5,5,-0.13,0.0325,0,0.2914,0.1535,2,0,2,0,0,-1,0.321,5,239,0.0239,0.2248,0
CUST-000670,Starter,69.15,40,US,PropTech,14,42,10,18,0.2793,0.0448,1,0.347,0.0173,1,2,0,1,0,-1,0.2035,2,397,0.0397,0.4821,0
CUST-000671,Starter,64.81,6,India,E-Commerce,11,28,7,15,0.0767,0.155,0,-0.0308,0.109,5,1,2,0,1,-1,0.052,4,165,0.0165,0.0942,0
CUST-000672,Business,521.54,7,UK,Legal Tech,6,24,5,10,0.2572,-0.2033,0,-0.096,0.02,3,1,1,0,0,-1,0.425,4,261,0.0261,0.4354,0
CUST-000673,Starter,41.36,2,India,PropTech,10,34,0,7,-0.6049,0.4211,1,0.3671,0.1497,4,0,1,1,0,-1,0.6622,3,350,0.035,0.1766,0
